zipcode,longitude,latitude,is_for_sale,property_type,bedroom,bathroom,size,list_price,last_update
92117,-117.200383,32.829206,true,Single Family,4,4,1300,549000,1.482092337076955e+09
92117,-117.201041,32.825285,true,Single Family,3,2,1520,600000,1.482092380088527e+09
92117,-117.207374,32.821399,true,Single Family,3,2,1495,699000,1.482092469205716e+09
92117,-117.204264,32.819781,true,Single Family,3,2,1776,595000,1.482092351035318e+09
92117,-117.203972,32.794342,true,Single Family,3,4,2768,1.799999e+06,1.482092384399189e+09
92117,-117.203789,32.792308,true,Single Family,4,3,2664,1.05e+06,1.482092389090765e+09
92117,-117.203509,32.804015,true,Single Family,4,3,3450,1.65e+06,1.482092393153037e+09
92117,-117.180547,32.827467,true,Single Family,4,2,1534,575000,1.482092508088457e+09
92117,-117.194752,32.823022,true,Single Family,4,3,2011,639000,1.482092452791567e+09
92117,-117.210497,32.803959,true,Single Family,3,2,1615,799000,1.482092413473681e+09
92117,-117.210496,32.806373,true,Single Family,3,4,2527,895000,1.482092481804298e+09
92117,-117.203972,32.815143,true,Single Family,3,2,1282,659000,1.482092473475209e+09
92117,-117.207565,32.810211,true,Townhouse,2,3,1305,490000,1.482092477573866e+09
92117,-117.17397,32.836126,true,Single Family,3,1,1173,479000,1.482092512177836e+09
92103,-117.155585,32.753562,true,Single Family,3,3,1751,975000,1.482092602481345e+09
92116,-117.142203,32.76045,true,Single Family,3,4,1600,795000,1.4820928508228e+09
92103,-117.155813,32.753852,true,Single Family,3,3,1751,975000,1.482092610727233e+09
92116,-117.115472,32.761499,true,Condo,2,2,744,329000,1.482092614782842e+09
92116,-117.11726,32.760354,true,Condo,1,1,650,260000,1.482092618829717e+09
92104,-117.115485,32.753874,true,Condo,2,2,912,289000,1.482092622972128e+09
92116,-117.127355,32.757885,true,Condo,1,1,588,249990,1.482092829824523e+09
92116,-117.139717,32.757784,true,Condo,2,1,728,339000,1.482092766136915e+09
92116,-117.136728,32.759856,true,Condo,2,2,882,415000,1.482092816899185e+09
92116,-117.124847,32.758307,true,Multi Family,7,3,2360,969000,1.482092666284188e+09
92116,-117.1323,32.76263,true,Multi Family,2,2,1759,799500,1.482092670289326e+09
92116,-117.107561,32.768123,true,Single Family,3,2,1685,980000,1.482092783559676e+09
92116,-117.106296,32.773697,true,Single Family,3,3,2303,1.349e+06,1.482092796051646e+09
92116,-117.1087,32.765118,true,Single Family,3,2,1429,839000,1.482092894138009e+09
92116,-117.106155,32.772035,true,Single Family,5,4,2657,1.479e+06,1.482092808679355e+09
92116,-117.104968,32.766905,true,Single Family,6,5,3000,1.185e+06,1.482092800366379e+09
92116,-117.114438,32.759544,false,,2,1,1003,,1.482093219503784e+09
92116,-117.112899,32.758586,true,Single Family,2,1,750,439000,1.482092867731498e+09
92105,-117.111152,32.756653,true,Single Family,2,1,900,469000,1.482093215495001e+09
92116,-117.145889,32.75864,true,Condo,2,2,805,363000,1.482092770434127e+09
92108,-117.141836,32.77168,true,Condo,2,2,1025,385000,1.482092779492525e+09
92116,-117.100482,32.763036,true,Single Family,4,3,2096,979000,1.482092804433581e+09
92104,-117.133502,32.754283,true,Condo,2,2,1060,429000,1.482092834051282e+09
92104,-117.133163,32.753819,true,Single Family,2,1,1099,675000,1.482092855049345e+09
92116,-117.132818,32.767212,true,Single Family,4,2,1983,839000,1.482092871835376e+09
92116,-117.11699,32.76708,true,Single Family,2,1,936,580000,1.482092890030211e+09
92120,-117.089984,32.785742,true,Single Family,4,2,2019,625000,1.482093094754787e+09
92120,-117.066439,32.791238,true,Single Family,4,3,3374,999000,1.482093090752581e+09
92120,-117.062679,32.791565,true,Townhouse,3,3,1940,599000,1.482092993070319e+09
92120,-117.07053,32.807783,true,Condo,2,2,1098,339000,1.482093065147507e+09
92120,-117.066593,32.808717,true,Condo,1,1,635,194999,1.482093069326025e+09
92120,-117.064883,32.796576,true,Single Family,6,3,2994,675000,1.482093086483268e+09
92120,-117.052836,32.77635,true,Condo,2,2,1139,279900,1.482092980556411e+09
92120,-117.055386,32.797953,true,Single Family,4,3,2541,850000,1.482092988985383e+09
91942,-117.041293,32.778438,true,Townhouse,2,2,1194,325000,1.482092997163312e+09
92115,-117.064447,32.775793,true,Single Family,2,1,1915,560000,1.482093001284529e+09
92120,-117.056153,32.779601,false,Single Family,3,3,2694,,1.482093082162487e+09
92115,-117.05853,32.77368,true,Single Family,3,2,1200,569900,1.482093009503076e+09
92115,-117.060593,32.774147,true,Single Family,3,2,1427,499900,1.482093013971946e+09
92120,-117.060962,32.808807,true,Single Family,3,2,1224,625000,1.482093018180807e+09
92120,-117.058355,32.814034,true,Single Family,3,2,1683,649900,1.482093030578596e+09
92120,-117.056167,32.803894,true,Single Family,5,4,2607,889000,1.482093034844162e+09
92120,-117.064093,32.812545,true,Single Family,4,3,2273,675000,1.482093038954202e+09
92120,-117.072884,32.782446,true,Single Family,3,2,2080,660000,1.482093073661842e+09
92120,-117.071302,32.781236,true,Single Family,3,2,1600,499900,1.482093077898341e+09
92120,-117.09685,32.789766,true,Townhouse,4,3,1594,560000,1.482093151576339e+09
92120,-117.082218,32.800184,true,Single Family,4,2,1506,624900,1.482093126388179e+09
92120,-117.077886,32.795014,true,Single Family,3,1,1096,515000,1.482093134581308e+09
92120,-117.096948,32.789766,true,Townhouse,4,3,1566,509000,1.48209314727119e+09
92105,-117.102977,32.73519,true,Single Family,2,1,988,410000,1.482093287580085e+09
92105,-117.105805,32.733396,true,Single Family,3,2,1358,449900,1.482093274673534e+09
92105,-117.09885,32.726207,true,Single Family,3,2,1245,409900,1.482093163907131e+09
92105,-117.104218,32.740482,true,Condo,2,1,868,325000,1.482093172504098e+09
92105,-117.089427,32.746404,true,Single Family,3,2,1197,389000,1.482093252497146e+09
92105,-117.091399,32.752757,true,Single Family,2,1,609,380000,1.482093180643813e+09
92105,-117.07859,32.75078,true,Single Family,2,3,1215,360000,1.48209322374393e+09
92115,-117.078365,32.754199,true,Single Family,3,1,952,375000,1.482093232250691e+09
92105,-117.105309,32.729899,true,Condo,3,2,1305,298900,1.482093192949858e+09
92105,-117.069688,32.728768,true,Mobile / Manufactured,2,1,960,65500,1.482093197029481e+09
92105,-117.081018,32.72864,false,,3,1,996,,1.482093278969641e+09
92115,-117.098141,32.761229,true,Single Family,3,2,1306,600000,1.482093205171745e+09
92115,-117.072671,32.752408,true,Single Family,4,2,1800,529000,1.482093227767019e+09
92115,-117.072284,32.754393,true,Single Family,3,2,1163,525000,1.482093236378751e+09
92105,-117.11204,32.751677,true,Single Family,2,1,672,389000,1.482093240470198e+09
92105,-117.111641,32.738113,true,Single Family,3,1,855,475000,1.482093244494259e+09
92105,-117.10161,32.739199,true,Single Family,2,1,752,349999,1.482093283283085e+09
92103,-117.188954,32.757707,true,Single Family,4,3,2963,1.575e+06,1.482093291647829e+09
92103,-117.188768,32.756416,true,Single Family,3,4,2789,1.883e+06,1.482093295766147e+09
92103,-117.173419,32.742972,true,Single Family,4,4,2584,1.099e+06,1.48209330396322e+09
92103,-117.172507,32.740408,true,Single Family,3,4,1812,960000,1.482093367703962e+09
92103,-117.177775,32.742804,false,Single Family,4,3,1769,,1.482093359487636e+09
92103,-117.169242,32.7436,true,Single Family,3,3,2397,995000,1.482093321806178e+09
92103,-117.170913,32.750529,true,Single Family,2,2,1436,899999,1.482093363581647e+09
92082,-117.009319,33.208604,false,Single Family,5,5,4826,799900,1.482093371977678e+09
92082,-117.00777,33.208,true,Single Family,5,5,4213,699000,1.482093375986559e+09
92082,-117.01664,33.207526,true,Single Family,4,5,2963,600000,1.482093380143974e+09
92082,-117.078665,33.275384,true,Single Family,4,5,3080,599900,1.48209338422363e+09
92082,-117.08055,33.27375,true,Single Family,3,3,2058,519000,1.482093388223333e+09
92082,-116.983397,33.242055,true,Single Family,3,3,1762,600000,1.482093392468236e+09
92082,-116.947172,33.204934,true,Mobile / Manufactured,2,2,1344,124900,1.482093478860412e+09
92082,-117.022847,33.208793,true,Single Family,4,3,3409,599000,1.482093405541003e+09
92082,-116.950666,33.212598,true,Single Family,4,4,2007,570000,1.482093433810991e+09
92082,-116.942755,33.210124,true,Single Family,3,3,1940,599000,1.482093425622807e+09
92082,-116.932619,33.213003,true,Single Family,4,4,3721,699000,1.482093429715566e+09
92082,,,false,,0,0,0,199000,1.482093437904817e+09
92082,,,false,,0,0,0,199000,1.482093442006975e+09
92082,,,false,,0,0,0,199000,1.4820934460988e+09
92082,-117.02891,33.24748,false,,11.49,0,0,206000,1.482093450405026e+09
92082,-117.02962,33.248469,false,,9.76,0,0,198000,1.48209345471771e+09
92082,-117.020784,33.302086,true,Single Family,3,4,3213,689900,1.482093458770688e+09
92082,-117.074119,33.259455,true,Single Family,3,2,2296,569900,1.482093462894607e+09
92082,-116.96783,33.203346,true,Single Family,5,4,3826,645000,1.482093470884466e+09
92040,-116.899689,32.838687,true,Mobile / Manufactured,3,2,960,48900,1.482093482981398e+09
92040,-116.91392,32.861717,true,Single Family,4,3,1657,439900,1.482093487121494e+09
92040,-116.913703,32.861182,true,Single Family,4,2,2136,379000,1.482093491180654e+09
92040,-116.910973,32.866151,true,,4,2,1420,375000,1.482093495315066e+09
92040,-116.959033,32.865659,true,Single Family,4,2,1445,499000,1.482093499551377e+09
92071,-116.965477,32.862113,true,Single Family,3,2,1182,449900,1.482093503644174e+09
92071,-116.966444,32.862654,true,Single Family,4,3,2249,539000,1.482093507746421e+09
92071,-116.964599,32.856824,true,Single Family,4,2,1288,490000,1.482093512059801e+09
92040,-116.916428,32.846384,true,Single Family,4,2,1568,489000,1.482093520790107e+09
92040,-116.905579,32.846521,true,Single Family,3,2,1690,449900,1.482093593555988e+09
92040,-116.9253,32.848184,false,,3,2.5,2100,,1.482093528881652e+09
92040,-116.906389,32.848903,true,Single Family,6,4,2753,645000,1.482093532950514e+09
92040,-116.917109,32.861015,true,Condo,3,2,976,269000,1.48209353703802e+09
92040,-116.914235,32.863585,true,Condo,2,1,840,224900,1.482093541063395e+09
92040,-116.932351,32.839882,true,Single Family,4,3,2104,559000,1.482093560499096e+09
92021,-116.925172,32.828457,true,Single Family,4,3,2102,569000,1.48209354923962e+09
92040,-116.93442,32.828989,true,Single Family,3,3,2074,595000,1.482093553442885e+09
92040,-116.93769,32.85081,true,Single Family,4,3,2400,549999,1.482093564676816e+09
92040,-116.953825,32.886619,true,Single Family,3,2,1548,474900,1.482093568726307e+09
92040,-116.951322,32.88311,true,Single Family,4,2,2114,529900,1.482093573064634e+09
92040,-116.931405,32.8666,true,Single Family,3,2,1224,579000,1.482093577073821e+09
92040,-116.945731,32.863647,true,Single Family,3,2,1242,459000,1.482093666694072e+09
92040,-116.942556,32.866321,true,,4,3,2945,600000,1.482093682236645e+09
92040,-116.923719,32.83025,true,Single Family,3,2,1362,460000,1.48209358951003e+09
92040,-116.904442,32.845746,true,Single Family,4,3,1946,499800,1.482093597667093e+09
92040,-116.907836,32.834243,true,Single Family,3,2,1466,449900,1.482093630097193e+09
92021,-116.899516,32.833537,true,Single Family,3,2,1512,439000,1.482093605843023e+09
92040,-116.910989,32.83274,true,Single Family,3,3,1837,559999,1.482093625957587e+09
92021,-116.902669,32.828864,true,Single Family,3,2,1700,399000,1.482093634168532e+09
92040,-116.9483,32.858849,true,Single Family,3,3,1836,529000,1.482093662370168e+09
92040,-116.943778,32.852587,true,,4,3,2411,575000,1.482093674042866e+09
92040,-116.940235,32.852718,true,Single Family,3,2,962,494700,1.482093678145379e+09
92064,-117.064508,32.969458,true,Single Family,3,2,1246,549900,1.482094706244859e+09
92064,-117.057537,32.961368,true,Single Family,3,2,1089,535000,1.482094714701215e+09
92064,-117.036047,32.976457,true,Single Family,4,3,2526,889000,1.482093790178966e+09
92064,-117.040851,32.971333,true,Single Family,4,3,2085,639000,1.482093709914165e+09
92064,-117.054207,32.955134,true,Single Family,3,2,1258,499000,1.482093794266833e+09
92064,-117.049867,32.960534,true,Townhouse,4,3,1644,500000,1.482093810032115e+09
92064,-117.04104,33.00797,true,Single Family,4,4,3202,1.25e+06,1.482093880291575e+09
92064,-117.049004,33.004443,false,Single Family,4,3,4013,1.099e+06,1.482093872078647e+09
92064,-117.039422,33.011912,true,Single Family,5,4,3103,1.275e+06,1.482093735134078e+09
92064,-117.061823,32.947153,true,Single Family,3,3,1603,549000,1.482093867980715e+09
92064,-117.009326,32.995454,true,Single Family,5,3,4294,1.249e+06,1.482093765179229e+09
92064,-117.064571,32.97178,true,Condo,2,1,930,330000,1.482093769536164e+09
92128,-117.07317,32.976689,true,Condo,2,2,1341,435000,1.482093773565879e+09
92064,-117.046366,33.023878,false,,4,3,2352,,1.482093850814223e+09
92064,-117.034463,33.02292,true,Single Family,5,3,2646,799000,1.482093818229568e+09
92064,-117.006195,32.998638,false,,2.31,0,0,415000,1.482093786046244e+09
92064,-117.028733,32.95886,true,Single Family,4,2,1351,539900,1.482093826438445e+09
92064,-117.020194,32.953211,true,Single Family,4,2,1480,519900,1.482093830528317e+09
92064,-117.019866,33.043453,true,Single Family,14,17,19573,1.5888888e+07,1.482093834526889e+09
92064,-117.013267,32.977275,true,Single Family,5,4,2231,795000,1.482093838487871e+09
92064,-117.033969,32.969431,true,Mobile / Manufactured,2,2,1176,114900,1.482093842673924e+09
92064,-117.033829,32.965885,true,Mobile / Manufactured,3,2,1305,124900,1.482093846779483e+09
92128,-117.057487,33.014986,true,Single Family,2,2,1134,355000,1.48209385493612e+09
92128,-117.059858,33.012928,true,Single Family,2,2,1197,449000,1.482093859070024e+09
92064,-117.041162,32.99613,true,Single Family,5,7,5382,1.55e+06,1.482093876188537e+09
92064,-117.044705,33.006414,true,Single Family,5,6,5140,1.595e+06,1.482093884379643e+09
92064,-117.03886,32.99215,true,Single Family,4,5,4500,1.588e+06,1.482093888479907e+09
92131,-117.106396,32.898001,true,Condo,3,3,1540,445000,1.482093892782155e+09
92127,-117.108,33.011041,true,Single Family,4,4,3536,925000,1.482094755249754e+09
92127,-117.1054,33.005671,false,Single Family,6,3,3598,,1.482094759531846e+09
92127,-117.113936,33.010087,true,Single Family,4,3,2131,719000,1.482094763478312e+09
92127,-117.167474,32.990004,true,Single Family,5,4.1,4324,1.3985e+06,1.482093910006686e+09
92127,-117.166609,32.985937,true,Single Family,5,5,4627,1.39e+06,1.48209392001344e+09
92127,-117.159381,32.987007,true,Single Family,4,5,5275,2.398e+06,1.482093924068204e+09
92014,-117.170767,32.985191,true,Single Family,5,5,7563,2.88e+06,1.482093928028514e+09
92127,-117.165807,32.985971,true,Single Family,5,6,4707,1.2999e+06,1.48209393231636e+09
92127,-117.158431,33.025734,true,Single Family,4,5,5519,3.595e+06,1.48209393660654e+09
92127,-117.163061,33.02349,true,Single Family,5,6,7175,2.875e+06,1.482093940920252e+09
92127,-117.164659,33.022239,true,Single Family,4,6,7596,2.895e+06,1.482093944994518e+09
92127,-117.157057,33.022154,true,Single Family,6,6,5937,2.295e+06,1.482093949082295e+09
92127,-117.154841,33.023401,true,Single Family,5,6,5496,2.18e+06,1.482093953237232e+09
92127,-117.11238,33.025179,true,Single Family,4,3,2334,779900,1.482094000303543e+09
92127,-117.117924,33.030029,true,Single Family,6,5,3823,989000,1.482093979014797e+09
92127,-117.115776,33.016118,true,,5,3,3182,829000,1.48209406215096e+09
92127,-117.114564,33.023389,true,Condo,1,2,965,370000,1.482094104960988e+09
92127,-117.10482,33.025284,false,,2,2,899,,1.482094100846849e+09
92127,-117.111861,33.022064,true,Townhouse,3,3,1389,479900,1.482093991936015e+09
92127,-117.109397,33.021338,true,Townhouse,2,3,1484,509000,1.482093996116373e+09
92127,-117.117566,33.009548,true,Single Family,3,3,3652,995000,1.482094058057144e+09
92127,-117.118666,33.009527,true,Single Family,5,4,3839,945000,1.482094053826487e+09
92127,-117.161579,32.990789,true,Single Family,4,4,2696,977777,1.48209403226651e+09
92127,-117.16129,32.989412,true,Single Family,3,4,3038,945000,1.482094036563915e+09
92127,-117.161836,32.985993,true,Single Family,4,4,3031,999000,1.482094041073109e+09
92127,-117.164447,32.986609,true,Single Family,4,4,3022,1.275e+06,1.48209404519138e+09
92127,-117.163804,32.98847,true,Single Family,4,5,0,1.349e+06,1.482094049475999e+09
92127,-117.156744,32.99902,true,Single Family,5,5,6234,2.899e+06,1.482094066478874e+09
92127,-117.154498,32.997172,true,Single Family,4,6,6050,2.895e+06,1.48209407053273e+09
92127,-117.164353,33.000635,true,,7,8,7020,2.325e+06,1.482094074692222e+09
92127,-117.167247,32.995174,true,Single Family,4,5,4848,2.783e+06,1.482094078969851e+09
92127,-117.165017,32.998313,true,Single Family,5,6,6425,2e+06,1.482094083013622e+09
92127,-117.155902,33.035558,true,Single Family,3,4,3622,1.475e+06,1.482094092480792e+09
92127,-117.15367,33.028325,true,Single Family,5,6,5020,1.85e+06,1.482094096583009e+09
92127,-117.087676,33.026421,true,Single Family,5,3,2160,682500,1.482094109102571e+09
92127,-117.090102,33.036513,true,Single Family,5,3,2848,860000,1.482094113144813e+09
92127,-117.103236,33.005688,true,Single Family,4,4,3918,1.199e+06,1.48209412134517e+09
92128,-117.073768,33.023674,true,Condo,2,2,1040,309900,1.482094129752182e+09
92127,-117.085438,33.003081,true,Single Family,4,3,2410,780000,1.482094138558717e+09
92128,-117.076165,33.002524,true,Single Family,3,3,1815,635000,1.48209414288281e+09
92127,-117.085712,32.999867,true,Single Family,2,2,1230,549000,1.482094147014256e+09
92128,-117.075915,32.999028,true,Single Family,4,3,2366,695500,1.482094151152059e+09
92025,-117.069404,33.121251,true,Single Family,2,2,1454,495000,1.482094401951151e+09
92025,,,true,Single Family,2,1,0,330000,1.482094415684339e+09
92025,-117.069435,33.0914,true,Single Family,4,2.5,2400,519000,1.482094726939228e+09
92025,-117.064818,33.098951,true,Single Family,3,2,1529,499888,1.482094731030357e+09
92025,-117.074119,33.097177,true,Single Family,4,2,2104,484999,1.482094735108809e+09
92025,-117.066104,33.099196,true,Single Family,3,2,2359,649900,1.482094739428823e+09
92025,-117.06184,33.095624,true,Single Family,3,2,1760,619000,1.482094743536179e+09
92029,-117.09207,33.09592,true,Single Family,3,2,1404,484000,1.482094184687946e+09
92029,-117.09617,33.100316,true,Single Family,4,3,2180,599000,1.482094944902168e+09
92029,-117.094416,33.099642,true,Single Family,3,4,3845,749000,1.48209494918434e+09
92029,-117.099387,33.103239,true,Single Family,3,2,1494,549900,1.482094953252834e+09
